City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Necochea,AR,2022-03-27 20:55:38,-38.5473,-58.7368,64.11,62,0,14.03,clear sky
525,Moshenskoye,RU,2022-03-27 20:55:39,58.5102,34.5911,19.56,83,94,7.27,overcast clouds
526,Pinawa,CA,2022-03-27 20:55:39,50.1489,-95.8811,18.75,49,13,6.33,few clouds
527,Huntsville,US,2022-03-27 20:52:50,34.7304,-86.5861,58.82,30,75,6.91,broken clouds
528,Semnan,IR,2022-03-27 20:55:40,35.5729,53.3971,48.04,20,0,2.3,clear sky
529,Moose Factory,CA,2022-03-27 20:55:40,51.2585,-80.6094,1.4,66,100,16.11,overcast clouds
530,Spokane,US,2022-03-27 20:52:01,47.6166,-117.3677,65.21,45,0,9.22,clear sky
531,Gisborne,NZ,2022-03-27 20:55:41,-38.6533,178.0042,61.2,93,100,21.12,overcast clouds
532,Qandala,SO,2022-03-27 20:55:41,11.472,49.8728,78.26,50,1,2.71,clear sky
533,Gwanda,ZW,2022-03-27 20:55:42,-20.9333,29.0,66.13,86,100,8.32,overcast clouds
534,Angoram,PG,2022-03-27 20:55:42,-4.0625,144.0661,73.71,99,100,1.97,very heavy rain
535,Santa Cruz,BO,2022-03-27 20:54:15,-17.8,-63.1667,84.25,48,20,8.05,few clouds
536,Lufilufi,WS,2022-03-27 20:55:43,-13.8745,-171.5986,83.98,74,97,15.23,light rain
537,Itarema,BR,2022-03-27 20:55:43,-2.9248,-39.9167,77.95,89,100,9.13,overcast clouds
538,Mahibadhoo,MV,2022-03-27 20:50:52,3.7833,72.9667,82.33,70,97,8.21,overcast clouds
539,Karratha,AU,2022-03-27 20:55:42,-20.7377,116.8463,81.9,66,100,7.54,light rain
540,Sayat,TM,2022-03-27 20:55:44,38.7839,63.8803,46.27,45,0,9.04,clear sky
541,Usilampatti,IN,2022-03-27 20:55:45,9.9667,77.8,81.55,74,2,3.06,clear sky
542,Vicosa Do Ceara,BR,2022-03-27 20:55:45,-3.5622,-41.0922,69.33,96,100,3.83,moderate rain
543,Tokur,RU,2022-03-27 20:55:46,53.1333,132.9,-5.87,99,96,2.17,overcast clouds
544,Shetpe,KZ,2022-03-27 20:55:46,44.1667,52.1167,40.6,94,83,8.03,broken clouds
545,Zemio,CF,2022-03-27 20:51:04,5.0314,25.1361,74.43,21,43,2.91,scattered clouds
546,Carutapera,BR,2022-03-27 20:55:25,-1.195,-46.02,78.08,88,100,6.29,moderate rain
547,Luanda,AO,2022-03-27 20:53:54,-8.8368,13.2343,78.94,84,92,12.03,light rain
548,Araouane,ML,2022-03-27 20:55:47,18.9048,-3.5265,85.59,16,56,10.89,broken clouds
549,Mirebalais,HT,2022-03-27 20:55:48,18.8333,-72.1053,81.95,60,95,6.11,overcast clouds
550,Maamba,ZM,2022-03-27 20:55:48,-17.3667,27.15,70.83,86,11,1.66,light rain
551,Constantine,DZ,2022-03-27 20:55:49,36.365,6.6147,51.21,87,40,3.44,scattered clouds
552,Santa Lucia,ES,2022-03-27 20:52:27,27.9117,-15.5407,58.32,59,20,10.36,few clouds
553,Haines Junction,CA,2022-03-27 20:55:49,60.7522,-137.5108,30.15,51,91,3.44,overcast clouds
554,Sao Sebastiao,BR,2022-03-27 20:55:50,-23.76,-45.4097,75.67,95,100,5.95,light rain
555,Talavera De La Reina,ES,2022-03-27 20:55:50,39.9635,-4.8308,53.49,67,86,12.21,overcast clouds
556,Baracoa,CU,2022-03-27 20:55:51,20.3467,-74.4958,76.82,68,93,12.17,overcast clouds
557,Mahajanga,MG,2022-03-27 20:55:51,-15.7167,46.3167,78.82,94,20,2.3,few clouds
558,Alice Springs,AU,2022-03-27 20:54:21,-23.7,133.8833,53.15,50,1,5.75,clear sky
559,Nouakchott,MR,2022-03-27 20:55:52,18.0858,-15.9785,66.13,80,78,13.51,broken clouds
560,Urucara,BR,2022-03-27 20:55:52,-2.5364,-57.76,80.17,94,99,0.36,overcast clouds
561,Kabo,CF,2022-03-27 20:55:53,7.6994,18.629,78.69,14,100,4.5,overcast clouds
562,Andujar,ES,2022-03-27 20:55:53,38.0392,-4.0508,59.81,66,67,6.76,broken clouds
563,Kyren,RU,2022-03-27 20:55:53,51.6828,102.1408,15.37,97,100,1.32,light snow
564,Marienburg,PL,2022-03-27 20:55:54,54.0359,19.0266,48.11,68,62,8.95,broken clouds
565,Saint Anthony,US,2022-03-27 20:51:14,45.0205,-93.218,32.31,29,0,9.22,clear sky
566,Severo-Yeniseyskiy,RU,2022-03-27 20:55:55,60.3725,93.0408,-4.16,100,97,4.09,overcast clouds
567,Wodonga,AU,2022-03-27 20:50:59,-36.1167,146.8833,60.69,97,50,4.61,scattered clouds
568,Altayskoye,RU,2022-03-27 20:55:55,51.9533,85.3325,30.79,95,100,3.87,overcast clouds
569,Businga,CD,2022-03-27 20:55:56,3.3333,20.8833,77.95,29,86,1.66,overcast clouds
570,Boa Vista,BR,2022-03-27 20:55:10,2.8197,-60.6733,89.58,48,40,13.8,scattered clouds
571,Skjervoy,NO,2022-03-27 20:54:04,70.0311,20.9714,21.2,71,96,26.44,overcast clouds
572,Santa Vitoria Do Palmar,BR,2022-03-27 20:55:56,-33.5189,-53.3681,73.02,54,0,2.68,clear sky
573,Biak,ID,2022-03-27 20:55:57,-0.9131,122.8766,76.3,82,100,2.28,heavy intensity rain
574,Paka,MY,2022-03-27 20:55:57,4.6374,103.4368,75.13,100,14,0.0,few clouds
575,San Jose,US,2022-03-27 20:53:19,37.3394,-121.895,70.57,57,75,8.99,broken clouds
576,Saint-Francois,FR,2022-03-27 20:55:58,46.4154,3.9054,51.67,79,0,2.3,clear sky
577,Saint-Georges,GD,2022-03-27 20:55:58,12.0564,-61.7485,79.05,76,68,15.59,broken clouds
578,Kaihua,CN,2022-03-27 20:55:59,23.3687,104.28,52.14,88,59,4.94,broken clouds
579,Winnemucca,US,2022-03-27 20:53:22,40.973,-117.7357,66.25,26,0,4.61,clear sky
580,Saint-Joseph,RE,2022-03-27 20:51:27,-21.3667,55.6167,75.58,85,94,9.08,overcast clouds
581,Alpinopolis,BR,2022-03-27 20:56:00,-20.8636,-46.3881,73.78,75,59,2.33,broken clouds
582,Antofagasta,CL,2022-03-27 20:54:57,-23.65,-70.4,70.21,63,19,10.65,few clouds
583,Fare,PF,2022-03-27 20:54:55,-16.7,-151.0167,82.18,72,11,13.29,light rain
584,Lata,PT,2022-03-27 20:56:00,40.1629,-8.3327,60.08,64,100,8.08,overcast clouds
585,Diego De Almagro,CL,2022-03-27 20:56:01,-26.3667,-70.05,80.31,21,0,11.48,clear sky
586,Vestmanna,FO,2022-03-27 20:56:01,62.1564,-7.1664,40.12,93,100,16.11,overcast clouds
587,Isiro,CD,2022-03-27 20:56:02,2.7739,27.616,71.56,69,100,3.78,overcast clouds
588,Arman,RU,2022-03-27 20:56:02,59.7,150.1667,5.18,80,100,10.98,overcast clouds
589,Kavarna,BG,2022-03-27 20:56:03,43.4333,28.3333,40.28,56,24,2.73,few clouds
590,Palora,EC,2022-03-27 20:56:03,-1.7,-77.9333,69.91,98,100,1.39,moderate rain
591,Blagoyevo,RU,2022-03-27 20:56:04,63.3667,47.9167,11.82,93,100,12.53,light snow
592,Kirakira,SB,2022-03-27 20:56:04,-10.4544,161.9205,80.89,82,100,1.81,overcast clouds
593,Vaitape,PF,2022-03-27 20:52:09,-16.5167,-151.75,82.18,73,21,14.97,light rain
594,Manicore,BR,2022-03-27 20:56:05,-5.8092,-61.3003,80.71,94,75,2.15,light rain
595,Gat,IL,2022-03-27 20:54:20,31.61,34.7642,54.81,100,1,4.05,clear sky
596,Bestobe,KZ,2022-03-27 20:56:05,52.4994,73.0975,15.6,98,99,5.48,overcast clouds
597,Tagusao,PH,2022-03-27 20:56:06,9.1924,117.8141,78.85,83,93,3.24,overcast clouds
598,Kalashnikovo,RU,2022-03-27 20:56:06,57.2824,35.2262,18.39,82,47,9.19,scattered clouds
599,Port Blair,IN,2022-03-27 20:56:07,11.6667,92.75,80.64,94,20,2.3,mist
600,Manono,CD,2022-03-27 20:56:07,-7.3,27.4167,71.69,93,100,3.4,overcast clouds
601,Berck,FR,2022-03-27 20:56:07,50.4,1.6,50.27,93,75,4.61,mist
602,Tanete,ID,2022-03-27 20:56:08,-3.9443,119.7848,75.76,93,98,2.95,overcast clouds
603,Vila,PT,2022-03-27 20:56:08,42.0304,-8.1588,50.88,66,91,3.4,overcast clouds
604,North Bend,US,2022-03-27 20:56:09,43.4065,-124.2243,59.92,100,100,6.06,overcast clouds
605,Yulara,AU,2022-03-27 20:56:09,-25.2406,130.9889,66.04,24,99,9.22,overcast clouds
606,Tulle,FR,2022-03-27 20:56:10,45.3333,1.8333,51.98,66,48,3.09,scattered clouds
607,Pangnirtung,CA,2022-03-27 20:56:10,66.1451,-65.7125,14.0,92,20,4.61,fog
608,Campina Verde,BR,2022-03-27 20:56:11,-19.5356,-49.4864,76.93,72,90,5.48,overcast clouds
609,Athens,GR,2022-03-27 20:56:11,37.9795,23.7162,59.18,70,0,2.3,clear sky
610,Bam,IR,2022-03-27 20:54:18,29.106,58.357,65.66,12,0,2.3,clear sky
611,Ahipara,NZ,2022-03-27 20:56:12,-35.1667,173.1667,66.43,64,0,3.33,clear sky
612,Vanimo,PG,2022-03-27 20:56:12,-2.6741,141.3028,77.11,83,87,5.3,overcast clouds
613,Hirara,JP,2022-03-27 20:56:13,24.8,125.2833,68.86,84,100,21.07,overcast clouds
614,Alappuzha,IN,2022-03-27 20:56:13,9.49,76.3264,80.96,81,58,1.12,broken clouds
615,Castletown,IE,2022-03-27 20:56:14,53.0281,-9.0686,52.29,86,2,4.25,clear sky
616,Salinas,US,2022-03-27 20:51:18,36.6777,-121.6555,70.02,63,0,16.11,clear sky
617,Tortoli,IT,2022-03-27 20:56:14,39.9256,9.6572,52.59,80,96,8.41,overcast clouds
618,Yangjiang,CN,2022-03-27 20:56:15,21.85,111.9667,64.76,82,99,7.81,light rain
619,Visby,SE,2022-03-27 20:56:15,57.6409,18.296,43.02,70,6,12.66,clear sky
620,Shubarkuduk,KZ,2022-03-27 20:56:16,49.1447,56.4872,35.37,87,100,18.84,overcast clouds
621,Sayyan,YE,2022-03-27 20:56:16,15.1718,44.3244,54.05,23,6,7.54,clear sky
622,Kavaratti,IN,2022-03-27 20:56:16,10.5669,72.642,82.49,73,3,6.89,clear sky
623,Lubango,AO,2022-03-27 20:56:17,-14.9172,13.4925,62.1,57,100,3.15,overcast clouds
624,Spas-Demensk,RU,2022-03-27 20:56:17,54.4122,34.0226,20.79,72,76,8.63,broken clouds
625,Sao Joaquim,BR,2022-03-27 20:56:18,-28.2939,-49.9317,59.45,79,0,1.05,clear sky
626,Fukuma,JP,2022-03-27 20:56:18,33.7667,130.4667,52.29,62,100,16.89,overcast clouds
627,Polovinnoye,RU,2022-03-27 20:56:19,54.7914,65.9864,13.82,94,60,10.51,broken clouds
628,Goderich,CA,2022-03-27 20:56:19,43.7501,-81.7165,22.91,58,100,26.46,overcast clouds
629,Kuvandyk,RU,2022-03-27 20:56:19,51.4781,57.3552,34.3,86,99,15.7,overcast clouds
630,Ailigandi,PA,2022-03-27 20:56:20,9.2333,-78.0167,79.95,84,56,10.8,broken clouds
631,Levashovo,RU,2022-03-27 20:56:20,60.1022,30.2131,26.76,41,100,8.93,overcast clouds
632,College,US,2022-03-27 20:55:43,64.8569,-147.8028,35.98,73,0,3.44,clear sky
633,Gamba,GA,2022-03-27 20:56:21,-2.65,10.0,78.67,92,62,3.0,moderate rain
634,Tautira,PF,2022-03-27 20:56:21,-17.7333,-149.15,81.41,75,60,15.46,light rain
635,Cam Ranh,VN,2022-03-27 20:56:22,11.9214,109.1591,76.96,88,0,3.44,clear sky
636,Auki,SB,2022-03-27 20:56:22,-8.7676,160.7034,78.94,86,100,1.79,light rain
637,Bolanos De Calatrava,ES,2022-03-27 20:56:23,38.9069,-3.6635,50.79,86,74,13.56,broken clouds
638,Festus,US,2022-03-27 20:56:23,38.2206,-90.396,51.51,34,99,5.77,overcast clouds
639,Shitanjing,CN,2022-03-27 20:56:24,39.2342,106.3439,38.07,34,25,7.45,scattered clouds
640,Kutum,SD,2022-03-27 20:56:24,14.2,24.6667,64.89,10,0,16.71,clear sky
641,Darlowo,PL,2022-03-27 20:56:24,54.421,16.4107,43.77,84,12,16.24,few clouds
642,Changji,CN,2022-03-27 20:56:25,44.0167,87.3167,41.79,75,0,6.71,clear sky
643,Sabzevar,IR,2022-03-27 20:56:25,36.2126,57.6819,47.48,29,0,9.22,clear sky
644,Ibra,OM,2022-03-27 20:53:00,22.6906,58.5334,77.34,29,1,4.94,clear sky
645,Manacapuru,BR,2022-03-27 20:56:26,-3.2997,-60.6206,82.92,79,77,3.58,light rain
646,Irbid,JO,2022-03-27 20:56:26,32.5,35.8333,43.93,92,1,2.82,clear sky
647,Coos Bay,US,2022-03-27 20:56:27,43.3665,-124.2179,59.99,100,100,6.17,overcast clouds
648,Moerai,PF,2022-03-27 20:56:27,-22.4333,-151.3333,80.29,74,56,7.72,broken clouds
649,Saurimo,AO,2022-03-27 20:54:19,-9.6608,20.3916,65.64,97,76,2.37,moderate rain
650,Villarrica,PY,2022-03-27 20:56:28,-25.75,-56.4333,76.23,71,0,3.6,clear sky
651,Huambo,AO,2022-03-27 20:56:28,-12.7761,15.7392,61.48,93,100,2.64,light rain
652,Aitape,PG,2022-03-27 20:56:29,-3.1374,142.3475,77.88,85,92,4.5,overcast clouds
653,Frolishchi,RU,2022-03-27 20:56:29,56.4211,42.6533,20.97,79,100,14.09,overcast clouds
654,Blythe,US,2022-03-27 20:56:30,33.6103,-114.5964,93.04,10,26,14.23,scattered clouds
655,Millinocket,US,2022-03-27 20:56:30,45.6573,-68.7098,40.98,80,82,8.08,broken clouds
656,Abu Samrah,SY,2022-03-27 20:56:30,35.3029,37.1841,44.49,70,0,5.48,clear sky
657,Roald,NO,2022-03-27 20:56:31,62.5833,6.1333,49.33,87,75,34.52,broken clouds
658,Katsuura,JP,2022-03-27 20:56:31,35.1333,140.3,54.9,81,71,11.27,broken clouds
659,Tessalit,ML,2022-03-27 20:56:32,20.1986,1.0114,84.13,12,14,7.52,few clouds
660,Coihueco,CL,2022-03-27 20:56:32,-36.6167,-71.8333,74.14,38,0,8.05,clear sky
661,Oranjemund,NA,2022-03-27 20:55:15,-28.55,16.4333,63.86,67,0,2.73,clear sky
662,Shwebo,MM,2022-03-27 20:56:33,22.5667,95.7,81.97,41,100,4.34,overcast clouds
663,Palauig,PH,2022-03-27 20:53:13,15.435,119.9045,79.45,73,6,4.12,clear sky
664,Rawson,AR,2022-03-27 20:56:34,-43.3002,-65.1023,71.35,21,0,14.41,clear sky
665,Cacoal,BR,2022-03-27 20:54:09,-11.4386,-61.4472,79.52,91,98,3.29,overcast clouds
666,Xingyi,CN,2022-03-27 20:56:35,24.1877,102.817,46.0,91,18,0.81,few clouds
667,Joao Pinheiro,BR,2022-03-27 20:56:35,-17.7425,-46.1725,76.14,64,51,6.42,broken clouds
668,Luza,RU,2022-03-27 20:56:36,60.6308,47.2512,15.3,90,100,12.91,overcast clouds
669,Aasiaat,GL,2022-03-27 20:53:20,68.7098,-52.8699,20.41,76,39,13.11,scattered clouds
670,Darhan,MN,2022-03-27 20:56:36,49.4867,105.9228,26.73,79,100,13.11,overcast clouds
671,Goundam,ML,2022-03-27 20:53:35,16.4145,-3.6708,89.4,11,86,8.81,overcast clouds
672,Aksu,CN,2022-03-27 20:56:37,41.1231,80.2644,51.35,44,86,4.56,overcast clouds
673,Jiblah,YE,2022-03-27 20:56:37,13.9216,44.1467,60.46,35,19,2.75,few clouds
674,Pacasmayo,PE,2022-03-27 20:56:38,-7.4006,-79.5714,73.72,70,100,12.55,overcast clouds
675,Martil,MA,2022-03-27 20:56:38,35.6166,-5.2752,60.76,77,75,18.41,broken clouds
676,Weifang,CN,2022-03-27 20:56:39,36.71,119.1019,40.64,54,39,8.41,scattered clouds
677,Beisfjord,NO,2022-03-27 20:56:39,68.3751,17.5988,24.85,93,100,7.27,light snow
678,Samarkand,UZ,2022-03-27 20:56:39,39.6542,66.9597,42.22,87,0,4.61,clear sky
679,Miri,MY,2022-03-27 20:56:40,4.4148,114.0089,71.74,94,40,3.44,scattered clouds
680,Wuwei,CN,2022-03-27 20:56:40,37.9281,102.6414,45.25,24,15,2.48,few clouds
681,Kyaikto,MM,2022-03-27 20:56:41,17.3,97.0167,79.27,85,6,4.81,clear sky
682,Narrabri,AU,2022-03-27 20:56:41,-30.3167,149.7833,64.53,94,40,5.75,scattered clouds
683,Leh,IN,2022-03-27 20:56:42,34.1667,77.5833,20.26,64,1,2.57,clear sky
684,Guangzhou,CN,2022-03-27 20:56:42,23.1167,113.25,60.75,67,92,9.98,light rain
685,Japura,ID,2022-03-27 20:56:42,-0.3167,102.35,73.74,98,33,1.34,scattered clouds
686,Tatawin,TN,2022-03-27 20:53:08,32.9297,10.4518,63.32,55,85,2.93,overcast clouds
687,Thinadhoo,MV,2022-03-27 20:56:43,0.5333,72.9333,81.79,64,2,6.38,clear sky
688,Porto Tolle,IT,2022-03-27 20:56:43,44.9497,12.3245,47.03,65,0,4.85,clear sky
689,Banamba,ML,2022-03-27 20:56:44,13.55,-7.45,89.04,33,82,5.61,broken clouds
690,Vardo,NO,2022-03-27 20:56:44,70.3705,31.1107,26.1,58,100,4.65,light snow
691,Axim,GH,2022-03-27 20:56:45,4.8699,-2.2405,80.91,85,70,5.39,broken clouds
692,Svetlaya,RU,2022-03-27 20:56:45,46.5389,138.3297,27.81,72,100,7.23,overcast clouds
693,Annau,TM,2022-03-27 20:56:45,37.8876,58.516,49.5,76,0,9.22,clear sky
694,La Libertad,EC,2022-03-27 20:54:31,-2.2333,-80.9,83.86,79,75,9.22,broken clouds
695,Kalmunai,LK,2022-03-27 20:56:46,7.4167,81.8167,78.76,83,26,3.85,scattered clouds
696,West Bay,KY,2022-03-27 20:56:47,19.3667,-81.4167,82.47,69,40,14.97,scattered clouds
697,Caraz,PE,2022-03-27 20:56:47,-9.0486,-77.81,64.18,93,100,5.5,light rain
698,Nishihara,JP,2022-03-27 20:56:47,26.1842,127.7558,65.48,63,75,12.66,broken clouds
699,Avera,US,2022-03-27 20:52:48,33.194,-82.5271,69.31,33,2,17.16,clear sky
700,Santa Helena De Goias,BR,2022-03-27 20:52:13,-17.8136,-50.5969,74.68,85,100,9.69,overcast clouds
701,Pozzallo,IT,2022-03-27 20:54:27,36.7305,14.8499,61.45,89,22,11.95,few clouds
702,Praia,CV,2022-03-27 20:56:48,14.9215,-23.5087,70.34,68,75,12.66,broken clouds
703,Sioux Lookout,CA,2022-03-27 20:56:49,50.1001,-91.917,12.27,37,0,11.5,clear sky
704,Yar-Sale,RU,2022-03-27 20:56:49,66.8333,70.8333,13.39,94,100,14.72,overcast clouds
705,Badiraguato,MX,2022-03-27 20:56:50,25.3667,-107.5167,94.66,11,23,8.79,few clouds
